t,phi,z,omega,vz,E,E_anal
3.820000,9.183604,9.137425,-0.308679,-3.542590,94.040712,94.039612
3.830000,9.180485,9.101652,-0.315280,-3.611931,94.040712,94.039612
3.840000,9.177298,9.065187,-0.322062,-3.681165,94.040712,94.039612
3.850000,9.174043,9.028029,-0.329031,-3.750286,94.040712,94.039612
3.860000,9.170717,8.990181,-0.336193,-3.819291,94.040712,94.039612
3.870000,9.167318,8.951644,-0.343557,-3.888174,94.040712,94.039612
3.880000,9.163845,8.912418,-0.351130,-3.956930,94.040712,94.039612
3.890000,9.160295,8.872506,-0.358919,-4.025554,94.040712,94.039612
3.900000,9.156666,8.831908,-0.366933,-4.094041,94.040712,94.039612
3.910000,9.152956,8.790625,-0.375179,-4.162384,94.040712,94.039612
3.920000,9.149162,8.748660,-0.383668,-4.230577,94.040712,94.039612
3.930000,9.145281,8.706014,-0.392408,-4.298613,94.040712,94.039612
3.940000,9.141313,8.662689,-0.401408,-4.366486,94.040712,94.039612
3.950000,9.137252,8.618685,-0.410680,-4.434189,94.040712,94.039612
3.960000,9.133098,8.574005,-0.420234,-4.501714,94.040712,94.039612
3.970000,9.128847,8.528652,-0.430080,-4.569052,94.040712,94.039612
3.980000,9.124495,8.482625,-0.440231,-4.636196,94.040712,94.039612
3.990000,9.120041,8.435928,-0.450699,-4.703136,94.040712,94.039612
4.000000,9.115480,8.388563,-0.461496,-4.769863,94.040712,94.039612
4.010000,9.110810,8.340532,-0.472637,-4.836368,94.040712,94.039612
4.020000,9.106026,8.291837,-0.484134,-4.902639,94.040712,94.039612
4.030000,9.101126,8.242480,-0.496004,-4.968667,94.040712,94.039612
4.040000,9.096105,8.192464,-0.508260,-5.034438,94.040712,94.039612
4.050000,9.090959,8.141792,-0.520921,-5.099942,94.040712,94.039612
4.060000,9.085685,8.090466,-0.534002,-5.165165,94.040712,94.039612
4.070000,9.080278,8.038490,-0.547522,-5.230093,94.040712,94.039612
4.080000,9.074733,7.985865,-0.561499,-5.294711,94.040712,94.039612
4.090000,9.069046,7.932596,-0.575955,-5.359006,94.040712,94.039612
4.100000,9.063212,7.878686,-0.590908,-5.422960,94.040712,94.039612
4.110000,9.057226,7.824138,-0.606382,-5.486556,94.040712,94.039612
4.120000,9.051083,7.768956,-0.622399,-5.549776,94.040712,94.039612
4.130000,9.044777,7.713144,-0.638985,-5.612600,94.040712,94.039612
4.140000,9.038301,7.656706,-0.656164,-5.675010,94.040712,94.039612
4.150000,9.031651,7.599646,-0.673963,-5.736981,94.040712,94.039612
4.160000,9.024820,7.541968,-0.692412,-5.798493,94.040712,94.039612
4.170000,9.017801,7.483677,-0.711539,-5.859519,94.040712,94.039612
4.180000,9.010587,7.424779,-0.731378,-5.920035,94.040712,94.039612
4.190000,9.003171,7.365278,-0.751961,-5.980013,94.040712,94.039612
4.200000,8.995545,7.305181,-0.773323,-6.039422,94.040712,94.039612
4.210000,8.987701,7.244492,-0.795502,-6.098233,94.040712,94.039612
4.220000,8.979632,7.183218,-0.818537,-6.156412,94.040712,94.039612
4.230000,8.971328,7.121366,-0.842470,-6.213923,94.040712,94.039612
4.240000,8.962779,7.058942,-0.867345,-6.270729,94.040712,94.039612
4.250000,8.953978,6.995954,-0.893208,-6.326789,94.040712,94.039612
4.260000,8.944912,6.932409,-0.920108,-6.382060,94.040712,94.039612
4.270000,8.935572,6.868315,-0.948097,-6.436498,94.040712,94.039612
4.280000,8.925946,6.803682,-0.977231,-6.490051,94.040712,94.039612
4.290000,8.916023,6.738517,-1.007566,-6.542669,94.040712,94.039612
4.300000,8.905791,6.672832,-1.039165,-6.594296,94.040712,94.039612
4.310000,8.895235,6.606635,-1.072094,-6.644871,94.040712,94.039612
4.320000,8.884344,6.539938,-1.106419,-6.694330,94.040712,94.039612
4.330000,8.873102,6.472752,-1.142216,-6.742606,94.040712,94.039612
4.340000,8.861495,6.405090,-1.179560,-6.789624,94.040712,94.039612
4.350000,8.849505,6.336964,-1.218534,-6.835305,94.040712,94.039612
4.360000,8.837118,6.268389,-1.259223,-6.879566,94.040712,94.039612
4.370000,8.824315,6.199378,-1.301721,-6.922315,94.040712,94.039612
4.380000,8.811077,6.129948,-1.346123,-6.963456,94.040712,94.039612
4.390000,8.797386,6.060115,-1.392533,-7.002884,94.040712,94.039612
4.400000,8.783220,5.989896,-1.441058,-7.040486,94.040712,94.039612
4.410000,8.768557,5.919311,-1.491814,-7.076143,94.040712,94.039612
4.420000,8.753376,5.848380,-1.544921,-7.109723,94.040712,94.039612
4.430000,8.737651,5.777124,-1.600507,-7.141088,94.040712,94.039612
4.440000,8.721357,5.705566,-1.658708,-7.170088,94.040712,94.039612
4.450000,8.704467,5.633731,-1.719665,-7.196560,94.040712,94.039612
4.460000,8.686954,5.561644,-1.783530,-7.220332,94.040712,94.039612
4.470000,8.668786,5.489334,-1.850458,-7.241214,94.040712,94.039612
4.480000,8.649934,5.416830,-1.920615,-7.259006,94.040712,94.039612
4.490000,8.630363,5.344165,-1.994174,-7.273491,94.040712,94.039612
4.500000,8.610038,5.271372,-2.071317,-7.284433,94.040712,94.039612
4.510000,8.588924,5.198489,-2.152231,-7.291581,94.040711,94.039612
4.520000,8.566981,5.125554,-2.237114,-7.294663,94.040711,94.039612
4.530000,8.544168,5.052610,-2.326166,-7.293388,94.040711,94.039612
4.540000,8.520443,4.979702,-2.419598,-7.287440,94.040711,94.039612
4.550000,8.495760,4.906878,-2.517623,-7.276481,94.040711,94.039612
4.560000,8.470074,4.834190,-2.620460,-7.260148,94.040711,94.039612
4.570000,8.443334,4.761694,-2.728327,-7.238052,94.040711,94.039612
4.580000,8.415490,4.689450,-2.841445,-7.209773,94.040711,94.039612
4.590000,8.386487,4.617521,-2.960031,-7.174864,94.040711,94.039612
4.600000,8.356271,4.545976,-3.084295,-7.132847,94.040711,94.039612
4.610000,8.324782,4.474889,-3.214439,-7.083210,94.040710,94.039612
4.620000,8.291962,4.404339,-3.350646,-7.025411,94.040710,94.039612
4.630000,8.257748,4.334410,-3.493081,-6.958874,94.040710,94.039612
4.640000,8.222079,4.265193,-3.641878,-6.882988,94.040710,94.039612
4.650000,8.184889,4.196784,-3.797136,-6.797112,94.040709,94.039612
4.660000,8.146114,4.129286,-3.958906,-6.700574,94.040709,94.039612
4.670000,8.105689,4.062810,-4.127180,-6.592673,94.040709,94.039612
4.680000,8.063549,3.997473,-4.301883,-6.472684,94.040708,94.039612
4.690000,8.019631,3.933399,-4.482853,-6.339861,94.040708,94.039612
4.700000,7.973872,3.870721,-4.669828,-6.193448,94.040708,94.039612
4.710000,7.926215,3.809578,-4.862430,-6.032684,94.040707,94.039612
4.720000,7.876606,3.750118,-5.060148,-5.856818,94.040707,94.039612
4.730000,7.824998,3.692495,-5.262316,-5.665116,94.040706,94.039612
4.740000,7.771348,3.636871,-5.468103,-5.456886,94.040706,94.039612
4.750000,7.715627,3.583414,-5.676492,-5.231490,94.040706,94.039612
4.760000,7.657814,3.532300,-5.886267,-4.988369,94.040706,94.039612
4.770000,7.597901,3.483707,-6.096006,-4.727067,94.040706,94.039612
4.780000,7.535899,3.437820,-6.304078,-4.447257,94.040706,94.039612
4.790000,7.471832,3.394825,-6.508645,-4.148769,94.040706,94.039612
4.800000,7.405744,3.354907,-6.707680,-3.831618,94.040707,94.039612
4.810000,7.337704,3.318254,-6.898985,-3.496030,94.040707,94.039612
4.820000,7.267798,3.285046,-7.080234,-3.142470,94.040708,94.039612
4.830000,7.196141,3.255462,-7.249018,-2.771661,94.040710,94.039612
4.840000,7.122868,3.229667,-7.402907,-2.384600,94.040711,94.039612
4.850000,7.048140,3.207820,-7.539524,-1.982562,94.040712,94.039612
4.860000,6.972142,3.190061,-7.656617,-1.567102,94.040714,94.039612
4.870000,6.895080,3.176516,-7.752149,-1.140037,94.040715,94.039612
4.880000,6.817177,3.167292,-7.824374,-0.703427,94.040716,94.039612
4.890000,6.738675,3.162472,-7.871914,-0.259533,94.040717,94.039612
4.900000,6.659824,3.162118,-7.893815,0.189224,94.040718,94.039612
4.910000,6.580885,3.166265,-7.889600,0.640319,94.040718,94.039612
4.920000,6.502119,3.174923,-7.859280,1.091181,94.040718,94.039612
4.930000,6.423785,3.188079,-7.803365,1.539258,94.040717,94.039612
4.940000,6.346134,3.205691,-7.722831,1.982071,94.040717,94.039612
4.950000,6.269406,3.227695,-7.619082,2.417275,94.040716,94.039612
4.960000,6.193824,3.254004,-7.493885,2.842708,94.040714,94.039612
4.970000,6.119593,3.284510,-7.349297,3.256427,94.040713,94.039612
4.980000,6.046895,3.319088,-7.187580,3.656740,94.040712,94.039612
4.990000,5.975890,3.357595,-7.011125,4.042221,94.040711,94.039612
5.000000,5.906714,3.399879,-6.822370,4.411719,94.040710,94.039612
5.010000,5.839476,3.445773,-6.623727,4.764354,94.040709,94.039612
5.020000,5.774264,3.495107,-6.417524,5.099505,94.040708,94.039612
5.030000,5.711143,3.547704,-6.205958,5.416796,94.040708,94.039612
5.040000,5.650156,3.603383,-5.991054,5.716066,94.040708,94.039612
5.050000,5.591327,3.661965,-5.774645,5.997352,94.040708,94.039612
5.060000,5.534663,3.723271,-5.558357,6.260856,94.040708,94.039612
5.070000,5.480155,3.787124,-5.343607,6.506921,94.040708,94.039612
5.080000,5.427782,3.853353,-5.131601,6.736004,94.040708,94.039612
5.090000,5.377510,3.921790,-4.923352,6.948652,94.040709,94.039612
5.100000,5.329299,3.992273,-4.719683,7.145481,94.040709,94.039612
5.110000,5.283099,4.064649,-4.521253,7.327153,94.040710,94.039612
5.120000,5.238855,4.138768,-4.328566,7.494365,94.040710,94.039612
5.130000,5.196508,4.214490,-4.141994,7.647828,94.040710,94.039612
5.140000,5.155994,4.291681,-3.961792,7.788259,94.040711,94.039612
5.150000,5.117250,4.370214,-3.788116,7.916372,94.040711,94.039612
5.160000,5.080210,4.449970,-3.621037,8.032866,94.040712,94.039612
5.170000,5.044807,4.530835,-3.460556,8.138424,94.040712,94.039612
5.180000,5.010977,4.612704,-3.306617,8.233705,94.040712,94.039612
5.190000,4.978653,4.695477,-3.159118,8.319342,94.040712,94.039612
5.200000,4.947773,4.779061,-3.017917,8.395940,94.040713,94.039612
5.210000,4.918275,4.863368,-2.882849,8.464073,94.040713,94.039612
5.220000,4.890097,4.948316,-2.753725,8.524287,94.040713,94.039612
5.230000,4.863181,5.033829,-2.630339,8.577095,94.040713,94.039612
5.240000,4.837471,5.119835,-2.512478,8.622984,94.040713,94.039612
5.250000,4.812914,5.206267,-2.399922,8.662408,94.040714,94.039612
5.260000,4.789456,5.293063,-2.292448,8.695794,94.040714,94.039612
5.270000,4.767049,5.380164,-2.189832,8.723544,94.040714,94.039612
5.280000,4.745644,5.467516,-2.091855,8.746031,94.040714,94.039612
5.290000,4.725197,5.555068,-1.998299,8.763606,94.040714,94.039612
5.300000,4.705664,5.642773,-1.908954,8.776594,94.040714,94.039612
5.310000,4.687004,5.730586,-1.823613,8.785300,94.040714,94.039612
5.320000,4.669179,5.818466,-1.742080,8.790010,94.040714,94.039612
5.330000,4.652151,5.906374,-1.664162,8.790987,94.040714,94.039612
5.340000,4.635884,5.994274,-1.589678,8.788480,94.040714,94.039612
5.350000,4.620346,6.082132,-1.518451,8.782717,94.040714,94.039612
5.360000,4.605505,6.169918,-1.450316,8.773913,94.040714,94.039612
5.370000,4.591330,6.257601,-1.385112,8.762269,94.040714,94.039612
5.380000,4.577793,6.345154,-1.322688,8.747970,94.040714,94.039612
5.390000,4.564868,6.432552,-1.262899,8.731191,94.040714,94.039612
5.400000,4.552527,6.519771,-1.205611,8.712093,94.040714,94.039612
5.410000,4.540747,6.606787,-1.150692,8.690828,94.040714,94.039612
5.420000,4.529506,6.693580,-1.098020,8.667537,94.040714,94.039612
5.430000,4.518780,6.780131,-1.047480,8.642351,94.040714,94.039612
5.440000,4.508549,6.866421,-0.998961,8.615394,94.040714,94.039612
5.450000,4.498794,6.952434,-0.952359,8.586780,94.040714,94.039612
5.460000,4.489496,7.038152,-0.907577,8.556617,94.040714,94.039612
5.470000,4.480637,7.123561,-0.864520,8.525006,94.040714,94.039612
5.480000,4.472200,7.208647,-0.823103,8.492040,94.040714,94.039612
5.490000,4.464170,7.293398,-0.783241,8.457809,94.040714,94.039612
5.500000,4.456531,7.377800,-0.744856,8.422394,94.040714,94.039612
5.510000,4.449268,7.461842,-0.707875,8.385874,94.040714,94.039612
5.520000,4.442369,7.545514,-0.672228,8.348321,94.040714,94.039612
5.530000,4.435819,7.628805,-0.637847,8.309803,94.040714,94.039612
5.540000,4.429608,7.711707,-0.604672,8.270386,94.040714,94.039612
5.550000,4.423722,7.794210,-0.572642,8.230128,94.040714,94.039612
5.560000,4.418151,7.876307,-0.541703,8.189088,94.040714,94.039612
5.570000,4.412884,7.957989,-0.511801,8.147318,94.040714,94.039612
5.580000,4.407912,8.039251,-0.482886,8.104870,94.040714,94.039612
5.590000,4.403224,8.120085,-0.454911,8.061790,94.040714,94.039612
5.600000,4.398811,8.200485,-0.427831,8.018124,94.040714,94.039612
5.610000,4.394664,8.280445,-0.401605,7.973915,94.040714,94.039612
5.620000,4.390776,8.359961,-0.376191,7.929202,94.040714,94.039612
5.630000,4.387138,8.439028,-0.351552,7.884024,94.040714,94.039612
5.640000,4.383742,8.517640,-0.327653,7.838416,94.040714,94.039612
5.650000,4.380582,8.595795,-0.304458,7.792414,94.040714,94.039612
5.660000,4.377651,8.673487,-0.281936,7.746048,94.040714,94.039612
5.670000,4.374942,8.750715,-0.260055,7.699351,94.040714,94.039612
5.680000,4.372448,8.827473,-0.238788,7.652351,94.040714,94.039612
5.690000,4.370164,8.903761,-0.218106,7.605076,94.040714,94.039612
5.700000,4.368084,8.979574,-0.197982,7.557553,94.040714,94.039612
5.710000,4.366202,9.054911,-0.178393,7.509807,94.040714,94.039612
5.720000,4.364514,9.129770,-0.159314,7.461862,94.040714,94.039612
5.730000,4.363014,9.204148,-0.140723,7.413741,94.040714,94.039612
5.740000,4.361698,9.278044,-0.122599,7.365466,94.040714,94.039612
5.750000,4.360561,9.351457,-0.104921,7.317058,94.040714,94.039612
5.760000,4.359598,9.424385,-0.087670,7.268538,94.040714,94.039612
5.770000,4.358806,9.496827,-0.070828,7.219924,94.040714,94.039612
5.780000,4.358181,9.568783,-0.054376,7.171236,94.040714,94.039612
5.790000,4.357717,9.640252,-0.038299,7.122490,94.040714,94.039612
5.800000,4.357413,9.711233,-0.022580,7.073705,94.040714,94.039612
5.810000,4.357265,9.781726,-0.007205,7.024897,94.040714,94.039612
5.820000,4.357268,9.851731,0.007842,6.976081,94.040714,94.039612
5.830000,4.357421,9.921247,0.022574,6.927273,94.040714,94.039612
5.840000,4.357719,9.990276,0.037003,6.878488,94.040714,94.039612
5.850000,4.358160,10.058817,0.051143,6.829740,94.040714,94.039612
5.860000,4.358741,10.126871,0.065006,6.781042,94.040714,94.039612
5.870000,4.359459,10.194438,0.078603,6.732409,94.040714,94.039612
5.880000,4.360312,10.261519,0.091944,6.683853,94.040714,94.039612
5.890000,4.361297,10.328116,0.105041,6.635387,94.040714,94.039612
5.900000,4.362412,10.394228,0.117903,6.587023,94.040714,94.039612
5.910000,4.363654,10.459856,0.130539,6.538773,94.040714,94.039612
5.920000,4.365022,10.525003,0.142960,6.490649,94.040714,94.039612
5.930000,4.366513,10.589670,0.155173,6.442662,94.040714,94.039612
5.940000,4.368125,10.653857,0.167186,6.394822,94.040714,94.039612
5.950000,4.369856,10.717567,0.179009,6.347142,94.040714,94.039612
5.960000,4.371704,10.780801,0.190648,6.299630,94.040714,94.039612
5.970000,4.373668,10.843560,0.202110,6.252298,94.040714,94.039612
5.980000,4.375746,10.905847,0.213403,6.205155,94.040714,94.039612
5.990000,4.377936,10.967664,0.224533,6.158212,94.040714,94.039612
6.000000,4.380236,11.029012,0.235506,6.111478,94.040714,94.039612
6.010000,4.382645,11.089894,0.246330,6.064962,94.040714,94.039612
6.020000,4.385162,11.150312,0.257009,6.018674,94.040714,94.039612
6.030000,4.387785,11.210268,0.267549,5.972623,94.040714,94.039612
6.040000,4.390513,11.269765,0.277955,5.926818,94.040714,94.039612
6.050000,4.393344,11.328806,0.288234,5.881269,94.040714,94.039612
6.060000,4.396277,11.387392,0.298388,5.835982,94.040714,94.039612
6.070000,4.399311,11.445526,0.308425,5.790969,94.040714,94.039612
6.080000,4.402445,11.503212,0.318346,5.746236,94.040714,94.039612
6.090000,4.405678,11.560452,0.328158,5.701792,94.040714,94.039612
6.100000,4.409008,11.617249,0.337865,5.657646,94.040714,94.039612
6.110000,4.412435,11.673606,0.347469,5.613806,94.040714,94.039612
6.120000,4.415957,11.729526,0.356976,5.570280,94.040714,94.039612
6.130000,4.419574,11.785012,0.366388,5.527075,94.040714,94.039612
6.140000,4.423284,11.840069,0.375709,5.484201,94.040714,94.039612
6.150000,4.427088,11.894698,0.384943,5.441665,94.040714,94.039612
6.160000,4.430983,11.948903,0.394092,5.399475,94.040714,94.039612
6.170000,4.434969,12.002688,0.403160,5.357638,94.040714,94.039612
6.180000,4.439046,12.056057,0.412149,5.316162,94.040714,94.039612
6.190000,4.443212,12.109013,0.421063,5.275055,94.040714,94.039612
6.200000,4.447467,12.161559,0.429904,5.234325,94.040714,94.039612
6.210000,4.451810,12.213701,0.438674,5.193979,94.040714,94.039612
6.220000,4.456240,12.265440,0.447377,5.154025,94.040714,94.039612
6.230000,4.460757,12.316782,0.456013,5.114470,94.040714,94.039612
6.240000,4.465360,12.367731,0.464587,5.075322,94.040714,94.039612
6.250000,4.470049,12.418290,0.473098,5.036587,94.040714,94.039612
6.260000,4.474822,12.468464,0.481550,4.998274,94.040714,94.039612
6.270000,4.479679,12.518257,0.489945,4.960389,94.040714,94.039612
6.280000,4.484621,12.567673,0.498284,4.922941,94.040714,94.039612
6.290000,4.489645,12.616717,0.506569,4.885935,94.040714,94.039612
6.300000,4.494752,12.665394,0.514801,4.849380,94.040714,94.039612
6.310000,4.499941,12.713706,0.522983,4.813283,94.040714,94.039612
6.320000,4.505211,12.761661,0.531115,4.777650,94.040714,94.039612
6.330000,4.510563,12.809261,0.539199,4.742489,94.040714,94.039612
6.340000,4.515995,12.856512,0.547236,4.707807,94.040714,94.039612
6.350000,4.521508,12.903419,0.555227,4.673611,94.040714,94.039612
6.360000,4.527100,12.949986,0.563174,4.639908,94.040714,94.039612
6.370000,4.532771,12.996219,0.571078,4.606705,94.040714,94.039612
6.380000,4.538521,13.042122,0.578939,4.574010,94.040714,94.039612
6.390000,4.544350,13.087701,0.586758,4.541828,94.040714,94.039612
6.400000,4.550256,13.132960,0.594537,4.510166,94.040714,94.039612
6.410000,4.556240,13.177906,0.602276,4.479033,94.040714,94.039612
6.420000,4.562301,13.222543,0.609975,4.448434,94.040714,94.039612
6.430000,4.568440,13.266876,0.617636,4.418376,94.040714,94.039612
6.440000,4.574654,13.310912,0.625258,4.388866,94.040714,94.039612
6.450000,4.580945,13.354655,0.632843,4.359911,94.040714,94.039612
6.460000,4.587311,13.398112,0.640391,4.331517,94.040714,94.039612
6.470000,4.593752,13.441288,0.647902,4.303691,94.040714,94.039612
6.480000,4.600269,13.484188,0.655377,4.276440,94.040714,94.039612
6.490000,4.606860,13.526818,0.662815,4.249769,94.040714,94.039612
6.500000,4.613525,13.569185,0.670218,4.223686,94.040714,94.039612
6.510000,4.620264,13.611294,0.677584,4.198197,94.040714,94.039612
6.520000,4.627076,13.653151,0.684915,4.173309,94.040714,94.039612
6.530000,4.633962,13.694762,0.692211,4.149027,94.040714,94.039612
6.540000,4.640921,13.736134,0.699470,4.125357,94.040714,94.039612
6.550000,4.647951,13.777271,0.706694,4.102307,94.040714,94.039612
6.560000,4.655054,13.818182,0.713883,4.079881,94.040714,94.039612
6.570000,4.662229,13.858871,0.721035,4.058087,94.040714,94.039612
6.580000,4.669475,13.899346,0.728150,4.036930,94.040714,94.039612
6.590000,4.676792,13.939612,0.735230,4.016416,94.040714,94.039612
6.600000,4.684179,13.979676,0.742273,3.996550,94.040714,94.039612
6.610000,4.691637,14.019545,0.749278,3.977339,94.040714,94.039612
6.620000,4.699165,14.059225,0.756246,3.958788,94.040714,94.039612
6.630000,4.706762,14.098723,0.763176,3.940902,94.040714,94.039612
6.640000,4.714428,14.138045,0.770067,3.923687,94.040714,94.039612
6.650000,4.722163,14.177199,0.776920,3.907149,94.040714,94.039612
6.660000,4.729966,14.216191,0.783733,3.891293,94.040714,94.039612
6.670000,4.737838,14.255027,0.790506,3.876123,94.040714,94.039612
6.680000,4.745776,14.293715,0.797237,3.861644,94.040714,94.039612
6.690000,4.753782,14.332262,0.803928,3.847863,94.040714,94.039612
6.700000,4.761855,14.370675,0.810576,3.834782,94.040714,94.039612
6.710000,4.769994,14.408960,0.817180,3.822408,94.040714,94.039612
6.720000,4.778198,14.447125,0.823741,3.810744,94.040714,94.039612
6.730000,4.786468,14.485178,0.830258,3.799795,94.040714,94.039612
6.740000,4.794803,14.523124,0.836728,3.789565,94.040714,94.039612
6.750000,4.803203,14.560971,0.843152,3.780058,94.040714,94.039612
6.760000,4.811666,14.598727,0.849529,3.771279,94.040714,94.039612
6.770000,4.820193,14.636399,0.855856,3.763230,94.040714,94.039612
6.780000,4.828783,14.673994,0.862135,3.755916,94.040714,94.039612
6.790000,4.837436,14.711520,0.868363,3.749339,94.040714,94.039612
